,name,callsign,frequency,boundary,upper_fl,lower_fl,class
0,ABERDEEN ATZ,ABERDEEN ATZ,000.000,N057.14.38.67 W002.11.53.0/N057.14.38.65 W002.11.48.18/N057.14.38.58 W002.11.43.36/N057.14.38.47 W002.11.38.55/N057.14.38.31 W002.11.33.74/N057.14.38.1 W002.11.28.94/N057.14.37.85 W002.11.24.14/N057.14.37.55 W002.11.19.35/N057.14.37.21 W002.11.14.58/N057.14.36.83 W002.11.9.81/N057.14.36.4 W002.11.5.06/N057.14.35.92 W002.11.0.32/N057.14.35.4 W002.10.55.6/N057.14.34.83 W002.10.50.9/N057.14.34.22 W002.10.46.21/N057.14.33.57 W002.10.41.55/N057.14.32.87 W002.10.36.91/N057.14.32.12 W002.10.32.29/N057.14.31.34 W002.10.27.69/N057.14.30.51 W002.10.23.12/N057.14.29.64 W002.10.18.58/N057.14.28.72 W002.10.14.07/N057.14.27.76 W002.10.9.59/N057.14.26.76 W002.10.5.14/N057.14.25.72 W002.10.0.72/N057.14.24.63 W002.09.56.34/N057.14.23.51 W002.09.51.99/N057.14.22.34 W002.09.47.68/N057.14.21.13 W002.09.43.41/N057.14.19.89 W002.09.39.17/N057.14.18.6 W002.09.34.98/N057.14.17.27 W002.09.30.83/N057.14.15.91 W002.09.26.72/N057.14.14.5 W002.09.22.66/N057.14.13.06 W002.09.18.65/N057.14.11.58 W002.09.14.68/N057.14.10.06 W002.09.10.76/N057.14.8.5 W002.09.6.89/N057.14.6.91 W002.09.3.07/N057.14.5.28 W002.08.59.3/N057.14.3.62 W002.08.55.59/N057.14.1.92 W002.08.51.93/N057.14.0.19 W002.08.48.32/N057.13.58.42 W002.08.44.77/N057.13.56.62 W002.08.41.28/N057.13.54.79 W002.08.37.85/N057.13.52.93 W002.08.34.47/N057.13.51.03 W002.08.31.16/N057.13.49.1 W002.08.27.91/N057.13.47.15 W002.08.24.72/N057.13.45.16 W002.08.21.6/N057.13.43.14 W002.08.18.53/N057.13.41.09 W002.08.15.54/N057.13.39.02 W002.08.12.61/N057.13.36.92 W002.08.9.75/N057.13.34.79 W002.08.6.96/N057.13.32.64 W002.08.4.23/N057.13.30.46 W002.08.1.58/N057.13.28.25 W002.07.58.99/N057.13.26.02 W002.07.56.48/N057.13.23.77 W002.07.54.04/N057.13.21.5 W002.07.51.67/N057.13.19.2 W002.07.49.38/N057.13.16.88 W002.07.47.16/N057.13.14.54 W002.07.45.02/N057.13.12.18 W002.07.42.95/N057.13.9.81 W002.07.40.96/N057.13.7.41 W002.07.39.04/N057.13.5.0 W002.07.37.2/N057.13.2.56 W002.07.35.44/N057.13.0.12 W002.07.33.76/N057.12.57.65 W002.07.32.16/N057.12.55.18 W002.07.30.64/N057.12.52.68 W002.07.29.19/N057.12.50.18 W002.07.27.83/N057.12.47.66 W002.07.26.55/N057.12.45.13 W002.07.25.35/N057.12.42.59 W002.07.24.23/N057.12.40.04 W002.07.23.19/N057.12.37.48 W002.07.22.24/N057.12.34.91 W002.07.21.37/N057.12.32.33 W002.07.20.58/N057.12.29.75 W002.07.19.87/N057.12.27.16 W002.07.19.25/N057.12.24.56 W002.07.18.71/N057.12.21.96 W002.07.18.25/N057.12.19.36 W002.07.17.88/N057.12.16.75 W002.07.17.59/N057.12.14.14 W002.07.17.39/N057.12.11.53 W002.07.17.27/N057.12.8.92 W002.07.17.23/N057.12.6.3 W002.07.17.28/N057.12.3.69 W002.07.17.41/N057.12.1.08 W002.07.17.62/N057.11.58.48 W002.07.17.92/N057.11.55.87 W002.07.18.31/N057.11.53.27 W002.07.18.77/N057.11.50.68 W002.07.19.32/N057.11.48.09 W002.07.19.96/N057.11.45.5 W002.07.20.67/N057.11.42.93 W002.07.21.47/N057.11.40.36 W002.07.22.36/N057.11.37.8 W002.07.23.32/N057.11.35.25 W002.07.24.37/N057.11.32.71 W002.07.25.49/N057.11.30.18 W002.07.26.7/N057.11.27.67 W002.07.28.0/N057.11.25.16 W002.07.29.37/N057.11.22.67 W002.07.30.82/N057.11.20.2 W002.07.32.35/N057.11.17.73 W002.07.33.96/N057.11.15.29 W002.07.35.65/N057.11.12.86 W002.07.37.42/N057.11.10.45 W002.07.39.26/N057.11.8.05 W002.07.41.19/N057.11.5.68 W002.07.43.19/N057.11.3.32 W002.07.45.26/N057.11.0.98 W002.07.47.41/N057.10.58.67 W002.07.49.64/N057.10.56.37 W002.07.51.94/N057.10.54.1 W002.07.54.31/N057.10.51.85 W002.07.56.76/N057.10.49.63 W002.07.59.27/N057.10.47.42 W002.08.1.86/N057.10.45.25 W002.08.4.52/N057.10.43.1 W002.08.7.25/N057.10.40.97 W002.08.10.04/N057.10.38.87 W002.08.12.91/N057.10.36.8 W002.08.15.84/N057.10.34.76 W002.08.18.84/N057.10.32.74 W002.08.21.9/N057.10.30.76 W002.08.25.03/N057.10.28.8 W002.08.28.22/N057.10.26.88 W002.08.31.47/N057.10.24.99 W002.08.34.78/N057.10.23.12 W002.08.38.16/N057.10.21.29 W002.08.41.59/N057.10.19.5 W002.08.45.08/N057.10.17.73 W002.08.48.63/N057.10.16.0 W002.08.52.23/N057.10.14.31 W002.08.55.89/N057.10.12.65 W002.08.59.6/N057.10.11.02 W002.09.3.37/N057.10.9.44 W002.09.7.19/N057.10.7.88 W002.09.11.05/N057.10.6.37 W002.09.14.97/N057.10.4.89 W002.09.18.94/N057.10.3.45 W002.09.22.95/N057.10.2.05 W002.09.27.0/N057.10.0.68 W002.09.31.1/N057.09.59.36 W002.09.35.25/N057.09.58.07 W002.09.39.44/N057.09.56.83 W002.09.43.66/N057.09.55.62 W002.09.47.93/N057.09.54.46 W002.09.52.23/N057.09.53.34 W002.09.56.57/N057.09.52.25 W002.10.0.95/N057.09.51.21 W002.10.5.36/N057.09.50.21 W002.10.9.8/N057.09.49.26 W002.10.14.28/N057.09.48.34 W002.10.18.78/N057.09.47.47 W002.10.23.31/N057.09.46.64 W002.10.27.87/N057.09.45.86 W002.10.32.46/N057.09.45.12 W002.10.37.07/N057.09.44.42 W002.10.41.7/N057.09.43.77 W002.10.46.36/N057.09.43.16 W002.10.51.03/N057.09.42.59 W002.10.55.73/N057.09.42.07 W002.11.0.44/N057.09.41.6 W002.11.5.17/N057.09.41.17 W002.11.9.91/N057.09.40.78 W002.11.14.66/N057.09.40.44 W002.11.19.43/N057.09.40.15 W002.11.24.21/N057.09.39.9 W002.11.28.99/N057.09.39.69 W002.11.33.78/N057.09.39.53 W002.11.38.58/N057.09.39.42 W002.11.43.39/N057.09.39.35 W002.11.48.19/N057.09.39.33 W002.11.53.0/N057.09.39.35 W002.11.57.81/N057.09.39.42 W002.12.2.61/N057.09.39.53 W002.12.7.42/N057.09.39.69 W002.12.12.22/N057.09.39.9 W002.12.17.01/N057.09.40.15 W002.12.21.79/N057.09.40.44 W002.12.26.57/N057.09.40.78 W002.12.31.34/N057.09.41.17 W002.12.36.09/N057.09.41.6 W002.12.40.83/N057.09.42.07 W002.12.45.56/N057.09.42.59 W002.12.50.27/N057.09.43.16 W002.12.54.97/N057.09.43.77 W002.12.59.64/N057.09.44.42 W002.13.4.3/N057.09.45.12 W002.13.8.93/N057.09.45.86 W002.13.13.54/N057.09.46.64 W002.13.18.13/N057.09.47.47 W002.13.22.69/N057.09.48.34 W002.13.27.22/N057.09.49.26 W002.13.31.72/N057.09.50.21 W002.13.36.2/N057.09.51.21 W002.13.40.64/N057.09.52.25 W002.13.45.05/N057.09.53.34 W002.13.49.43/N057.09.54.46 W002.13.53.77/N057.09.55.62 W002.13.58.07/N057.09.56.83 W002.14.2.34/N057.09.58.07 W002.14.6.56/N057.09.59.36 W002.14.10.75/N057.10.0.68 W002.14.14.9/N057.10.2.05 W002.14.19.0/N057.10.3.45 W002.14.23.05/N057.10.4.89 W002.14.27.06/N057.10.6.37 W002.14.31.03/N057.10.7.88 W002.14.34.95/N057.10.9.44 W002.14.38.81/N057.10.11.02 W002.14.42.63/N057.10.12.65 W002.14.46.4/N057.10.14.31 W002.14.50.11/N057.10.16.0 W002.14.53.77/N057.10.17.73 W002.14.57.37/N057.10.19.5 W002.15.0.92/N057.10.21.29 W002.15.4.41/N057.10.23.12 W002.15.7.84/N057.10.24.99 W002.15.11.22/N057.10.26.88 W002.15.14.53/N057.10.28.8 W002.15.17.78/N057.10.30.76 W002.15.20.97/N057.10.32.74 W002.15.24.1/N057.10.34.76 W002.15.27.16/N057.10.36.8 W002.15.30.16/N057.10.38.87 W002.15.33.09/N057.10.40.97 W002.15.35.96/N057.10.43.1 W002.15.38.75/N057.10.45.25 W002.15.41.48/N057.10.47.42 W002.15.44.14/N057.10.49.63 W002.15.46.73/N057.10.51.85 W002.15.49.24/N057.10.54.1 W002.15.51.69/N057.10.56.37 W002.15.54.06/N057.10.58.67 W002.15.56.36/N057.11.0.98 W002.15.58.59/N057.11.3.32 W002.16.0.74/N057.11.5.68 W002.16.2.81/N057.11.8.05 W002.16.4.81/N057.11.10.45 W002.16.6.74/N057.11.12.86 W002.16.8.58/N057.11.15.29 W002.16.10.35/N057.11.17.73 W002.16.12.04/N057.11.20.2 W002.16.13.65/N057.11.22.67 W002.16.15.18/N057.11.25.16 W002.16.16.63/N057.11.27.67 W002.16.18.0/N057.11.30.18 W002.16.19.3/N057.11.32.71 W002.16.20.51/N057.11.35.25 W002.16.21.63/N057.11.37.8 W002.16.22.68/N057.11.40.36 W002.16.23.64/N057.11.42.93 W002.16.24.53/N057.11.45.5 W002.16.25.33/N057.11.48.09 W002.16.26.04/N057.11.50.68 W002.16.26.68/N057.11.53.27 W002.16.27.23/N057.11.55.87 W002.16.27.69/N057.11.58.48 W002.16.28.08/N057.12.1.08 W002.16.28.38/N057.12.3.69 W002.16.28.59/N057.12.6.3 W002.16.28.72/N057.12.8.92 W002.16.28.77/N057.12.11.53 W002.16.28.73/N057.12.14.14 W002.16.28.61/N057.12.16.75 W002.16.28.41/N057.12.19.36 W002.16.28.12/N057.12.21.96 W002.16.27.75/N057.12.24.56 W002.16.27.29/N057.12.27.16 W002.16.26.75/N057.12.29.75 W002.16.26.13/N057.12.32.33 W002.16.25.42/N057.12.34.91 W002.16.24.63/N057.12.37.48 W002.16.23.76/N057.12.40.04 W002.16.22.81/N057.12.42.59 W002.16.21.77/N057.12.45.13 W002.16.20.65/N057.12.47.66 W002.16.19.45/N057.12.50.18 W002.16.18.17/N057.12.52.68 W002.16.16.81/N057.12.55.18 W002.16.15.36/N057.12.57.65 W002.16.13.84/N057.13.0.12 W002.16.12.24/N057.13.2.56 W002.16.10.56/N057.13.5.0 W002.16.8.8/N057.13.7.41 W002.16.6.96/N057.13.9.81 W002.16.5.04/N057.13.12.18 W002.16.3.05/N057.13.14.54 W002.16.0.98/N057.13.16.88 W002.15.58.84/N057.13.19.2 W002.15.56.62/N057.13.21.5 W002.15.54.33/N057.13.23.77 W002.15.51.96/N057.13.26.02 W002.15.49.52/N057.13.28.25 W002.15.47.01/N057.13.30.46 W002.15.44.42/N057.13.32.64 W002.15.41.77/N057.13.34.79 W002.15.39.04/N057.13.36.92 W002.15.36.25/N057.13.39.02 W002.15.33.39/N057.13.41.09 W002.15.30.46/N057.13.43.14 W002.15.27.47/N057.13.45.16 W002.15.24.4/N057.13.47.15 W002.15.21.28/N057.13.49.1 W002.15.18.09/N057.13.51.03 W002.15.14.84/N057.13.52.93 W002.15.11.53/N057.13.54.79 W002.15.8.15/N057.13.56.62 W002.15.4.72/N057.13.58.42 W002.15.1.23/N057.14.0.19 W002.14.57.68/N057.14.1.92 W002.14.54.07/N057.14.3.62 W002.14.50.41/N057.14.5.28 W002.14.46.7/N057.14.6.91 W002.14.42.93/N057.14.8.5 W002.14.39.11/N057.14.10.06 W002.14.35.24/N057.14.11.58 W002.14.31.32/N057.14.13.06 W002.14.27.35/N057.14.14.5 W002.14.23.34/N057.14.15.91 W002.14.19.28/N057.14.17.27 W002.14.15.17/N057.14.18.6 W002.14.11.02/N057.14.19.89 W002.14.6.83/N057.14.21.13 W002.14.2.59/N057.14.22.34 W002.13.58.32/N057.14.23.51 W002.13.54.01/N057.14.24.63 W002.13.49.66/N057.14.25.72 W002.13.45.28/N057.14.26.76 W002.13.40.86/N057.14.27.76 W002.13.36.41/N057.14.28.72 W002.13.31.93/N057.14.29.64 W002.13.27.42/N057.14.30.51 W002.13.22.88/N057.14.31.34 W002.13.18.31/N057.14.32.12 W002.13.13.71/N057.14.32.87 W002.13.9.09/N057.14.33.57 W002.13.4.45/N057.14.34.22 W002.12.59.79/N057.14.34.83 W002.12.55.1/N057.14.35.4 W002.12.50.4/N057.14.35.92 W002.12.45.68/N057.14.36.4 W002.12.40.94/N057.14.36.83 W002.12.36.19/N057.14.37.21 W002.12.31.42/N057.14.37.55 W002.12.26.65/N057.14.37.85 W002.12.21.86/N057.14.38.1 W002.12.17.06/N057.14.38.31 W002.12.12.26/N057.14.38.47 W002.12.7.45/N057.14.38.58 W002.12.2.64,115,SFC,D
1,ALDERNEY ATZ,ALDERNEY ATZ,000.000,N049.44.23.89 W002.12.52.0/N049.44.23.87 W002.12.48.77/N049.44.23.82 W002.12.45.54/N049.44.23.72 W002.12.42.32/N049.44.23.6 W002.12.39.1/N049.44.23.43 W002.12.35.88/N049.44.23.23 W002.12.32.66/N049.44.22.99 W002.12.29.46/N049.44.22.72 W002.12.26.25/N049.44.22.41 W002.12.23.06/N049.44.22.07 W002.12.19.88/N049.44.21.68 W002.12.16.7/N049.44.21.27 W002.12.13.54/N049.44.20.81 W002.12.10.39/N049.44.20.32 W002.12.7.25/N049.44.19.8 W002.12.4.12/N049.44.19.24 W002.12.1.01/N049.44.18.65 W002.11.57.92/N049.44.18.02 W002.11.54.84/N049.44.17.35 W002.11.51.78/N049.44.16.65 W002.11.48.73/N049.44.15.92 W002.11.45.71/N049.44.15.15 W002.11.42.7/N049.44.14.35 W002.11.39.72/N049.44.13.52 W002.11.36.76/N049.44.12.65 W002.11.33.82/N049.44.11.75 W002.11.30.91/N049.44.10.81 W002.11.28.02/N049.44.9.85 W002.11.25.16/N049.44.8.85 W002.11.22.32/N049.44.7.82 W002.11.19.51/N049.44.6.75 W002.11.16.73/N049.44.5.66 W002.11.13.98/N049.44.4.53 W002.11.11.26/N049.44.3.38 W002.11.8.57/N049.44.2.19 W002.11.5.91/N049.44.0.98 W002.11.3.28/N049.43.59.73 W002.11.0.69/N049.43.58.46 W002.10.58.13/N049.43.57.15 W002.10.55.6/N049.43.55.82 W002.10.53.11/N049.43.54.46 W002.10.50.66/N049.43.53.08 W002.10.48.24/N049.43.51.66 W002.10.45.86/N049.43.50.22 W002.10.43.52/N049.43.48.75 W002.10.41.22/N049.43.47.26 W002.10.38.96/N049.43.45.74 W002.10.36.74/N049.43.44.2 W002.10.34.56/N049.43.42.63 W002.10.32.42/N049.43.41.04 W002.10.30.32/N049.43.39.42 W002.10.28.27/N049.43.37.79 W002.10.26.26/N049.43.36.12 W002.10.24.3/N049.43.34.44 W002.10.22.38/N049.43.32.74 W002.10.20.51/N049.43.31.01 W002.10.18.68/N049.43.29.27 W002.10.16.9/N049.43.27.5 W002.10.15.17/N049.43.25.72 W002.10.13.49/N049.43.23.91 W002.10.11.85/N049.43.22.09 W002.10.10.26/N049.43.20.25 W002.10.8.72/N049.43.18.4 W002.10.7.23/N049.43.16.52 W002.10.5.8/N049.43.14.63 W002.10.4.41/N049.43.12.73 W002.10.3.07/N049.43.10.81 W002.10.1.79/N049.43.8.88 W002.10.0.55/N049.43.6.93 W002.09.59.37/N049.43.4.97 W002.09.58.24/N049.43.3.0 W002.09.57.17/N049.43.1.01 W002.09.56.15/N049.42.59.01 W002.09.55.18/N049.42.57.01 W002.09.54.26/N049.42.54.99 W002.09.53.4/N049.42.52.97 W002.09.52.6/N049.42.50.93 W002.09.51.85/N049.42.48.89 W002.09.51.15/N049.42.46.84 W002.09.50.51/N049.42.44.78 W002.09.49.92/N049.42.42.71 W002.09.49.39/N049.42.40.65 W002.09.48.92/N049.42.38.57 W002.09.48.5/N049.42.36.49 W002.09.48.14/N049.42.34.41 W002.09.47.83/N049.42.32.32 W002.09.47.58/N049.42.30.23 W002.09.47.38/N049.42.28.14 W002.09.47.24/N049.42.26.05 W002.09.47.16/N049.42.23.96 W002.09.47.14/N049.42.21.87 W002.09.47.17/N049.42.19.78 W002.09.47.25/N049.42.17.68 W002.09.47.4/N049.42.15.6 W002.09.47.6/N049.42.13.51 W002.09.47.85/N049.42.11.43 W002.09.48.16/N049.42.9.35 W002.09.48.53/N049.42.7.27 W002.09.48.95/N049.42.5.21 W002.09.49.43/N049.42.3.14 W002.09.49.97/N049.42.1.08 W002.09.50.56/N049.41.59.03 W002.09.51.2/N049.41.56.99 W002.09.51.9/N049.41.54.96 W002.09.52.66/N049.41.52.93 W002.09.53.47/N049.41.50.92 W002.09.54.33/N049.41.48.91 W002.09.55.25/N049.41.46.92 W002.09.56.22/N049.41.44.93 W002.09.57.25/N049.41.42.96 W002.09.58.33/N049.41.41.0 W002.09.59.46/N049.41.39.05 W002.10.0.64/N049.41.37.12 W002.10.1.88/N049.41.35.2 W002.10.3.17/N049.41.33.3 W002.10.4.51/N049.41.31.41 W002.10.5.9/N049.41.29.54 W002.10.7.34/N049.41.27.68 W002.10.8.83/N049.41.25.85 W002.10.10.37/N049.41.24.02 W002.10.11.96/N049.41.22.22 W002.10.13.6/N049.41.20.44 W002.10.15.28/N049.41.18.68 W002.10.17.02/N049.41.16.93 W002.10.18.8/N049.41.15.21 W002.10.20.63/N049.41.13.5 W002.10.22.5/N049.41.11.82 W002.10.24.42/N049.41.10.16 W002.10.26.39/N049.41.8.53 W002.10.28.4/N049.41.6.91 W002.10.30.45/N049.41.5.32 W002.10.32.54/N049.41.3.76 W002.10.34.68/N049.41.2.21 W002.10.36.86/N049.41.0.7 W002.10.39.08/N049.40.59.21 W002.10.41.34/N049.40.57.74 W002.10.43.65/N049.40.56.3 W002.10.45.99/N049.40.54.89 W002.10.48.36/N049.40.53.5 W002.10.50.78/N049.40.52.14 W002.10.53.23/N049.40.50.81 W002.10.55.72/N049.40.49.51 W002.10.58.25/N049.40.48.24 W002.11.0.81/N049.40.46.99 W002.11.3.4/N049.40.45.78 W002.11.6.03/N049.40.44.59 W002.11.8.68/N049.40.43.44 W002.11.11.37/N049.40.42.32 W002.11.14.09/N049.40.41.22 W002.11.16.84/N049.40.40.16 W002.11.19.62/N049.40.39.13 W002.11.22.43/N049.40.38.14 W002.11.25.26/N049.40.37.17 W002.11.28.12/N049.40.36.24 W002.11.31.01/N049.40.35.34 W002.11.33.92/N049.40.34.47 W002.11.36.86/N049.40.33.64 W002.11.39.81/N049.40.32.84 W002.11.42.79/N049.40.32.07 W002.11.45.79/N049.40.31.34 W002.11.48.81/N049.40.30.64 W002.11.51.85/N049.40.29.98 W002.11.54.91/N049.40.29.35 W002.11.57.99/N049.40.28.75 W002.12.1.08/N049.40.28.19 W002.12.4.19/N049.40.27.67 W002.12.7.31/N049.40.27.18 W002.12.10.44/N049.40.26.73 W002.12.13.59/N049.40.26.31 W002.12.16.75/N049.40.25.93 W002.12.19.92/N049.40.25.59 W002.12.23.1/N049.40.25.28 W002.12.26.29/N049.40.25.0 W002.12.29.49/N049.40.24.77 W002.12.32.69/N049.40.24.57 W002.12.35.9/N049.40.24.4 W002.12.39.11/N049.40.24.28 W002.12.42.33/N049.40.24.18 W002.12.45.55/N049.40.24.13 W002.12.48.78/N049.40.24.11 W002.12.52.0/N049.40.24.13 W002.12.55.22/N049.40.24.18 W002.12.58.45/N049.40.24.28 W002.13.1.67/N049.40.24.4 W002.13.4.89/N049.40.24.57 W002.13.8.1/N049.40.24.77 W002.13.11.31/N049.40.25.0 W002.13.14.51/N049.40.25.28 W002.13.17.71/N049.40.25.59 W002.13.20.9/N049.40.25.93 W002.13.24.08/N049.40.26.31 W002.13.27.25/N049.40.26.73 W002.13.30.41/N049.40.27.18 W002.13.33.56/N049.40.27.67 W002.13.36.69/N049.40.28.19 W002.13.39.81/N049.40.28.75 W002.13.42.92/N049.40.29.35 W002.13.46.01/N049.40.29.98 W002.13.49.09/N049.40.30.64 W002.13.52.15/N049.40.31.34 W002.13.55.19/N049.40.32.07 W002.13.58.21/N049.40.32.84 W002.14.1.21/N049.40.33.64 W002.14.4.19/N049.40.34.47 W002.14.7.14/N049.40.35.34 W002.14.10.08/N049.40.36.24 W002.14.12.99/N049.40.37.17 W002.14.15.88/N049.40.38.14 W002.14.18.74/N049.40.39.13 W002.14.21.57/N049.40.40.16 W002.14.24.38/N049.40.41.22 W002.14.27.16/N049.40.42.32 W002.14.29.91/N049.40.43.44 W002.14.32.63/N049.40.44.59 W002.14.35.32/N049.40.45.78 W002.14.37.97/N049.40.46.99 W002.14.40.6/N049.40.48.24 W002.14.43.19/N049.40.49.51 W002.14.45.75/N049.40.50.81 W002.14.48.28/N049.40.52.14 W002.14.50.77/N049.40.53.5 W002.14.53.22/N049.40.54.89 W002.14.55.64/N049.40.56.3 W002.14.58.01/N049.40.57.74 W002.15.0.35/N049.40.59.21 W002.15.2.66/N049.41.0.7 W002.15.4.92/N049.41.2.21 W002.15.7.14/N049.41.3.76 W002.15.9.32/N049.41.5.32 W002.15.11.46/N049.41.6.91 W002.15.13.55/N049.41.8.53 W002.15.15.6/N049.41.10.16 W002.15.17.61/N049.41.11.82 W002.15.19.58/N049.41.13.5 W002.15.21.5/N049.41.15.21 W002.15.23.37/N049.41.16.93 W002.15.25.2/N049.41.18.68 W002.15.26.98/N049.41.20.44 W002.15.28.72/N049.41.22.22 W002.15.30.4/N049.41.24.02 W002.15.32.04/N049.41.25.85 W002.15.33.63/N049.41.27.68 W002.15.35.17/N049.41.29.54 W002.15.36.66/N049.41.31.41 W002.15.38.1/N049.41.33.3 W002.15.39.49/N049.41.35.2 W002.15.40.83/N049.41.37.12 W002.15.42.12/N049.41.39.05 W002.15.43.36/N049.41.41.0 W002.15.44.54/N049.41.42.96 W002.15.45.67/N049.41.44.93 W002.15.46.75/N049.41.46.92 W002.15.47.78/N049.41.48.91 W002.15.48.75/N049.41.50.92 W002.15.49.67/N049.41.52.93 W002.15.50.53/N049.41.54.96 W002.15.51.34/N049.41.56.99 W002.15.52.1/N049.41.59.03 W002.15.52.8/N049.42.1.08 W002.15.53.44/N049.42.3.14 W002.15.54.03/N049.42.5.21 W002.15.54.57/N049.42.7.27 W002.15.55.05/N049.42.9.35 W002.15.55.47/N049.42.11.43 W002.15.55.84/N049.42.13.51 W002.15.56.15/N049.42.15.6 W002.15.56.4/N049.42.17.68 W002.15.56.6/N049.42.19.78 W002.15.56.75/N049.42.21.87 W002.15.56.83/N049.42.23.96 W002.15.56.86/N049.42.26.05 W002.15.56.84/N049.42.28.14 W002.15.56.76/N049.42.30.23 W002.15.56.62/N049.42.32.32 W002.15.56.42/N049.42.34.41 W002.15.56.17/N049.42.36.49 W002.15.55.86/N049.42.38.57 W002.15.55.5/N049.42.40.65 W002.15.55.08/N049.42.42.71 W002.15.54.61/N049.42.44.78 W002.15.54.08/N049.42.46.84 W002.15.53.49/N049.42.48.89 W002.15.52.85/N049.42.50.93 W002.15.52.15/N049.42.52.97 W002.15.51.4/N049.42.54.99 W002.15.50.6/N049.42.57.01 W002.15.49.74/N049.42.59.01 W002.15.48.82/N049.43.1.01 W002.15.47.85/N049.43.3.0 W002.15.46.83/N049.43.4.97 W002.15.45.76/N049.43.6.93 W002.15.44.63/N049.43.8.88 W002.15.43.45/N049.43.10.81 W002.15.42.21/N049.43.12.73 W002.15.40.93/N049.43.14.63 W002.15.39.59/N049.43.16.52 W002.15.38.2/N049.43.18.4 W002.15.36.77/N049.43.20.25 W002.15.35.28/N049.43.22.09 W002.15.33.74/N049.43.23.91 W002.15.32.15/N049.43.25.72 W002.15.30.51/N049.43.27.5 W002.15.28.83/N049.43.29.27 W002.15.27.1/N049.43.31.01 W002.15.25.32/N049.43.32.74 W002.15.23.49/N049.43.34.44 W002.15.21.62/N049.43.36.12 W002.15.19.7/N049.43.37.79 W002.15.17.74/N049.43.39.42 W002.15.15.73/N049.43.41.04 W002.15.13.68/N049.43.42.63 W002.15.11.58/N049.43.44.2 W002.15.9.44/N049.43.45.74 W002.15.7.26/N049.43.47.26 W002.15.5.04/N049.43.48.75 W002.15.2.78/N049.43.50.22 W002.15.0.48/N049.43.51.66 W002.14.58.14/N049.43.53.08 W002.14.55.76/N049.43.54.46 W002.14.53.34/N049.43.55.82 W002.14.50.89/N049.43.57.15 W002.14.48.4/N049.43.58.46 W002.14.45.87/N049.43.59.73 W002.14.43.31/N049.44.0.98 W002.14.40.72/N049.44.2.19 W002.14.38.09/N049.44.3.38 W002.14.35.43/N049.44.4.53 W002.14.32.74/N049.44.5.66 W002.14.30.02/N049.44.6.75 W002.14.27.27/N049.44.7.82 W002.14.24.49/N049.44.8.85 W002.14.21.68/N049.44.9.85 W002.14.18.84/N049.44.10.81 W002.14.15.98/N049.44.11.75 W002.14.13.09/N049.44.12.65 W002.14.10.18/N049.44.13.52 W002.14.7.24/N049.44.14.35 W002.14.4.28/N049.44.15.15 W002.14.1.3/N049.44.15.92 W002.13.58.29/N049.44.16.65 W002.13.55.27/N049.44.17.35 W002.13.52.22/N049.44.18.02 W002.13.49.16/N049.44.18.65 W002.13.46.08/N049.44.19.24 W002.13.42.99/N049.44.19.8 W002.13.39.88/N049.44.20.32 W002.13.36.75/N049.44.20.81 W002.13.33.61/N049.44.21.27 W002.13.30.46/N049.44.21.68 W002.13.27.3/N049.44.22.07 W002.13.24.12/N049.44.22.41 W002.13.20.94/N049.44.22.72 W002.13.17.75/N049.44.22.99 W002.13.14.54/N049.44.23.23 W002.13.11.34/N049.44.23.43 W002.13.8.12/N049.44.23.6 W002.13.4.9/N049.44.23.72 W002.13.1.68/N049.44.23.82 W002.12.58.46,80,SFC,D
