,name,callsign,frequency,boundary,upper_fl,lower_fl,class
10,FOWEY INNER,False,False,N50.17.33.00 W004.43.34.00/N50.18.01.00 W004.36.43.00/N50.12.02.00 W004.46.23.00/N50.12.44.00 W004.46.59.00/N50.14.14.00 W004.44.41.00/N50.16.47.00 W004.44.47.00/N50.17.33.00 W004.43.34.00,2000,SFC,False
11,PLYMOUTH,False,False,N49.56.54.00 W004.56.29.00/N49.37.15.00 W004.10.03.00/N49.27.45.00 W005.00.00.00/N49.51.24.00 W005.00.00.00/N49.56.54.00 W004.56.29.00,22000,SFC,False
12,PLYMOUTH,False,False,N49.47.40.00 W004.34.30.00/N49.44.38.00 W004.04.46.00/N49.37.19.00 W004.09.38.00/N49.37.15.00 W004.10.03.00/N49.47.40.00 W004.34.30.00,22000,SFC,False
13,PLYMOUTH,False,False,N50.11.40.00 W004.29.31.00/N050.11.40.0 W004.29.31.0/N050.11.24.67 W004.29.18.66/N050.11.9.48 W004.29.5.91/N050.10.54.43 W004.28.52.74/N050.10.39.54 W004.28.39.18/N050.10.24.79 W004.28.25.21/N050.10.10.21 W004.28.10.85/N050.09.55.79 W004.27.56.09/N050.09.41.53 W004.27.40.95/N050.09.27.45 W004.27.25.43/N050.09.13.54 W004.27.9.52/N050.08.59.81 W004.26.53.25/N050.08.46.27 W004.26.36.61/N050.08.32.91 W004.26.19.6/N050.08.19.75 W004.26.2.24/N050.08.6.78 W004.25.44.52/N050.07.54.01 W004.25.26.46/N050.07.41.45 W004.25.8.06/N050.07.29.09 W004.24.49.32/N050.07.16.95 W004.24.30.25/N050.07.5.02 W004.24.10.86/N050.06.53.3 W004.23.51.15/N050.06.41.81 W004.23.31.13/N050.06.30.55 W004.23.10.8/N050.06.19.51 W004.22.50.17/N050.06.8.71 W004.22.29.24/N050.05.58.14 W004.22.8.03/N050.05.47.81 W004.21.46.54/N050.05.37.72 W004.21.24.78/N050.05.27.88 W004.21.2.74/N050.05.18.29 W004.20.40.45/N050.05.8.94 W004.20.17.9/N050.04.59.85 W004.19.55.1/N050.04.51.01 W004.19.32.07/N050.04.42.44 W004.19.8.79/N050.04.34.12 W004.18.45.3/N050.04.26.07 W004.18.21.58/N050.04.18.29 W004.17.57.65/N050.04.10.77 W004.17.33.51/N050.04.3.52 W004.17.9.18/N050.03.56.55 W004.16.44.65/N050.03.49.85 W004.16.19.95/N050.03.43.43 W004.15.55.06/N050.03.37.29 W004.15.30.01/N050.03.31.43 W004.15.4.8/N050.03.25.85 W004.14.39.43/N050.03.20.56 W004.14.13.92/N050.03.15.55 W004.13.48.27/N050.03.10.83 W004.13.22.49/N050.03.6.4 W004.12.56.58/N050.03.2.26 W004.12.30.56/N050.02.58.41 W004.12.4.44/N050.02.54.85 W004.11.38.21/N050.02.51.58 W004.11.11.9/N050.02.48.62 W004.10.45.5/N050.02.45.94 W004.10.19.02/N050.02.43.56 W004.09.52.48/N050.02.41.48 W004.09.25.87/N050.02.39.7 W004.08.59.22/N050.02.38.22 W004.08.32.52/N050.02.37.03 W004.08.5.79/N050.02.36.14 W004.07.39.02/N050.02.35.55 W004.07.12.24/N050.02.35.26 W004.06.45.45/N050.02.35.28 W004.06.18.65/N050.02.35.59 W004.05.51.86/N050.02.36.19 W004.05.25.08/N050.02.37.1 W004.04.58.32/N050.02.38.31 W004.04.31.59/N050.02.39.82 W004.04.4.89/N050.02.41.62 W004.03.38.24/N050.02.43.72 W004.03.11.64/N050.02.46.12 W004.02.45.1/N050.02.48.82 W004.02.18.63/N050.02.51.81 W004.01.52.24/N050.02.55.09 W004.01.25.93/N050.02.58.67 W004.00.59.71/N050.03.2.54 W004.00.33.59/N050.03.6.7 W004.00.7.58/N050.03.11.15 W003.59.41.68/N050.03.15.9 W003.59.15.91/N050.03.20.92 W003.58.50.27/N050.03.26.24 W003.58.24.77/N050.03.31.84 W003.57.59.41/N050.03.37.72 W003.57.34.21/N050.03.43.88 W003.57.9.17/N050.03.50.32 W003.56.44.3/N050.03.57.03 W003.56.19.6/N050.04.4.03 W003.55.55.09/N050.04.11.29 W003.55.30.77/N050.04.18.83 W003.55.6.65/N050.04.26.63 W003.54.42.73/N050.04.34.7 W003.54.19.03/N050.04.43.04 W003.53.55.55/N050.04.51.63 W003.53.32.29/N050.05.0.48 W003.53.9.27/N050.05.9.59 W003.52.46.49/N050.05.18.96 W003.52.23.96/N050.05.28.57 W003.52.1.69/N050.05.38.43 W003.51.39.67/N050.05.48.54 W003.51.17.93/N050.05.58.88 W003.50.56.45/N050.06.9.47 W003.50.35.26/N50.06.23.00 W003.50.08.00/N49.44.38.00 W004.04.46.00/N49.47.40.00 W004.34.30.00/N49.56.54.00 W004.56.29.00/N50.00.00.00 W004.54.30.00/N50.07.26.00 W004.42.28.00/N50.11.40.00 W004.29.31.00,55000,SFC,False
14,WEMBURY,False,False,N50.19.04.00 W004.06.33.00/N50.10.01.00 W003.47.40.00/N50.06.23.00 W003.50.08.00/N050.06.23.0 W003.50.8.0/N050.06.12.11 W003.50.28.83/N050.06.1.45 W003.50.49.95/N050.05.51.03 W003.51.11.35/N050.05.40.85 W003.51.33.03/N050.05.30.92 W003.51.54.98/N050.05.21.23 W003.52.17.2/N050.05.11.79 W003.52.39.67/N050.05.2.6 W003.53.2.39/N050.04.53.67 W003.53.25.36/N050.04.45.0 W003.53.48.56/N050.04.36.59 W003.54.11.99/N050.04.28.44 W003.54.35.64/N050.04.20.56 W003.54.59.51/N050.04.12.94 W003.55.23.59/N050.04.5.59 W003.55.47.86/N050.03.58.52 W003.56.12.33/N050.03.51.72 W003.56.36.99/N050.03.45.2 W003.57.1.83/N050.03.38.96 W003.57.26.83/N050.03.32.99 W003.57.52.0/N050.03.27.31 W003.58.17.33/N050.03.21.91 W003.58.42.8/N050.03.16.8 W003.59.8.42/N050.03.11.98 W003.59.34.17/N050.03.7.44 W004.00.0.04/N050.03.3.2 W004.00.26.03/N050.02.59.24 W004.00.52.14/N050.02.55.58 W004.01.18.34/N050.02.52.21 W004.01.44.64/N050.02.49.13 W004.02.11.02/N050.02.46.35 W004.02.37.49/N050.02.43.87 W004.03.4.02/N050.02.41.68 W004.03.30.62/N050.02.39.79 W004.03.57.27/N050.02.38.2 W004.04.23.96/N050.02.36.91 W004.04.50.7/N050.02.35.92 W004.05.17.47/N050.02.35.22 W004.05.44.26/N050.02.34.83 W004.06.11.06/N050.02.34.73 W004.06.37.87/N050.02.34.93 W004.07.4.68/N050.02.35.44 W004.07.31.48/N050.02.36.24 W004.07.58.26/N050.02.37.34 W004.08.25.02/N050.02.38.75 W004.08.51.74/N050.02.40.44 W004.09.18.42/N050.02.42.44 W004.09.45.06/N050.02.44.74 W004.10.11.63/N050.02.47.33 W004.10.38.14/N050.02.50.22 W004.11.4.58/N050.02.53.4 W004.11.30.93/N050.02.56.87 W004.11.57.19/N050.03.0.64 W004.12.23.36/N050.03.4.71 W004.12.49.43/N050.03.9.06 W004.13.15.38/N050.03.13.7 W004.13.41.21/N050.03.18.63 W004.14.6.91/N050.03.23.84 W004.14.32.47/N050.03.29.34 W004.14.57.89/N050.03.35.13 W004.15.23.16/N050.03.41.19 W004.15.48.28/N050.03.47.54 W004.16.13.22/N050.03.54.16 W004.16.37.99/N050.04.1.06 W004.17.2.58/N050.04.8.23 W004.17.26.98/N050.04.15.68 W004.17.51.19/N050.04.23.39 W004.18.15.19/N050.04.31.37 W004.18.38.98/N050.04.39.62 W004.19.2.55/N050.04.48.12 W004.19.25.9/N050.04.56.89 W004.19.49.02/N050.05.5.91 W004.20.11.89/N050.05.15.19 W004.20.34.53/N050.05.24.72 W004.20.56.9/N050.05.34.5 W004.21.19.02/N050.05.44.52 W004.21.40.88/N050.05.54.79 W004.22.2.46/N050.06.5.3 W004.22.23.76/N050.06.16.04 W004.22.44.77/N050.06.27.02 W004.23.5.5/N050.06.38.22 W004.23.25.92/N050.06.49.65 W004.23.46.04/N050.07.1.31 W004.24.5.85/N050.07.13.19 W004.24.25.35/N050.07.25.28 W004.24.44.52/N050.07.37.58 W004.25.3.36/N050.07.50.09 W004.25.21.87/N050.08.2.81 W004.25.40.03/N050.08.15.73 W004.25.57.86/N050.08.28.84 W004.26.15.33/N050.08.42.15 W004.26.32.45/N050.08.55.65 W004.26.49.2/N050.09.9.33 W004.27.5.59/N050.09.23.2 W004.27.21.6/N050.09.37.24 W004.27.37.24/N050.09.51.45 W004.27.52.5/N050.10.5.84 W004.28.7.37/N050.10.20.38 W004.28.21.86/N050.10.35.09 W004.28.35.94/N050.10.49.95 W004.28.49.63/N050.11.4.96 W004.29.2.91/N050.11.20.12 W004.29.15.79/N50.11.40.00 W004.29.31.00/N50.19.04.00 W004.06.33.00,55000,SFC,False
15,WEMBURY,False,False,N50.13.42.00 W004.23.09.00/N50.19.51.00 W004.10.15.00/N050.19.51.0 W004.10.15.0/N050.19.53.47 W004.10.13.69/N050.19.55.93 W004.10.12.31/N050.19.58.37 W004.10.10.86/N050.20.0.8 W004.10.9.34/N050.20.3.21 W004.10.7.76/N050.20.5.6 W004.10.6.12/N050.20.7.97 W004.10.4.41/N050.20.10.33 W004.10.2.63/N050.20.12.66 W004.10.0.79/N050.20.14.97 W004.09.58.89/N050.20.17.26 W004.09.56.92/N050.20.19.53 W004.09.54.9/N050.20.21.77 W004.09.52.81/N050.20.23.99 W004.09.50.66/N050.20.26.19 W004.09.48.45/N050.20.28.36 W004.09.46.18/N050.20.30.51 W004.09.43.85/N050.20.32.63 W004.09.41.46/N050.20.34.72 W004.09.39.02/N050.20.36.78 W004.09.36.52/N050.20.38.82 W004.09.33.96/N050.20.40.83 W004.09.31.35/N050.20.42.81 W004.09.28.68/N050.20.44.75 W004.09.25.96/N050.20.46.67 W004.09.23.19/N050.20.48.56 W004.09.20.36/N050.20.50.41 W004.09.17.48/N050.20.52.23 W004.09.14.56/N050.20.54.02 W004.09.11.58/N050.20.55.78 W004.09.8.56/N050.20.57.5 W004.09.5.49/N050.20.59.18 W004.09.2.37/N050.21.0.84 W004.08.59.2/N050.21.2.45 W004.08.56.0/N050.21.4.03 W004.08.52.74/N050.21.5.58 W004.08.49.45/N050.21.7.08 W004.08.46.11/N050.21.8.55 W004.08.42.74/N050.21.9.98 W004.08.39.32/N050.21.11.37 W004.08.35.86/N050.21.12.73 W004.08.32.37/N050.21.14.04 W004.08.28.84/N050.21.15.32 W004.08.25.28/N050.21.16.55 W004.08.21.68/N050.21.17.74 W004.08.18.05/N050.21.18.9 W004.08.14.38/N050.21.20.01 W004.08.10.69/N050.21.21.08 W004.08.6.96/N050.21.22.11 W004.08.3.21/N050.21.23.1 W004.07.59.43/N050.21.24.04 W004.07.55.62/N050.21.24.94 W004.07.51.79/N050.21.25.8 W004.07.47.93/N050.21.26.62 W004.07.44.05/N050.21.27.39 W004.07.40.15/N050.21.28.12 W004.07.36.23/N050.21.28.8 W004.07.32.29/N050.21.29.44 W004.07.28.33/N050.21.30.04 W004.07.24.35/N050.21.30.59 W004.07.20.36/N050.21.31.1 W004.07.16.35/N050.21.31.56 W004.07.12.33/N050.21.31.98 W004.07.8.3/N050.21.32.35 W004.07.4.26/N050.21.32.68 W004.07.0.21/N050.21.32.96 W004.06.56.15/N050.21.33.19 W004.06.52.08/N050.21.33.38 W004.06.48.01/N050.21.33.53 W004.06.43.93/N050.21.33.63 W004.06.39.85/N050.21.33.68 W004.06.35.77/N050.21.33.69 W004.06.31.68/N050.21.33.65 W004.06.27.6/N050.21.33.57 W004.06.23.52/N050.21.33.44 W004.06.19.44/N050.21.33.27 W004.06.15.36/N050.21.33.05 W004.06.11.29/N050.21.32.78 W004.06.7.23/N050.21.32.47 W004.06.3.18/N050.21.32.11 W004.05.59.13/N050.21.31.71 W004.05.55.09/N050.21.31.27 W004.05.51.07/N050.21.30.78 W004.05.47.06/N050.21.30.24 W004.05.43.06/N050.21.29.66 W004.05.39.08/N050.21.29.04 W004.05.35.11/N050.21.28.37 W004.05.31.17/N050.21.27.65 W004.05.27.24/N050.21.26.9 W004.05.23.33/N050.21.26.1 W004.05.19.44/N050.21.25.25 W004.05.15.58/N050.21.24.37 W004.05.11.74/N050.21.23.44 W004.05.7.92/N050.21.22.47 W004.05.4.13/N050.21.21.45 W004.05.0.37/N050.21.20.4 W004.04.56.63/N050.21.19.3 W004.04.52.92/N050.21.18.16 W004.04.49.25/N050.21.16.98 W004.04.45.61/N050.21.15.76 W004.04.42.0/N050.21.14.5 W004.04.38.42/N050.21.13.2 W004.04.34.88/N050.21.11.86 W004.04.31.37/N050.21.10.48 W004.04.27.9/N050.21.9.06 W004.04.24.47/N050.21.7.61 W004.04.21.08/N050.21.6.11 W004.04.17.73/N050.21.4.58 W004.04.14.42/N050.21.3.02 W004.04.11.15/N050.21.1.41 W004.04.7.93/N050.20.59.77 W004.04.4.75/N050.20.58.1 W004.04.1.61/N050.20.56.39 W004.03.58.53/N050.20.54.65 W004.03.55.48/N050.20.52.87 W004.03.52.49/N050.20.51.06 W004.03.49.55/N050.20.49.22 W004.03.46.65/N050.20.47.34 W004.03.43.81/N050.20.45.44 W004.03.41.02/N050.20.43.5 W004.03.38.28/N050.20.41.53 W004.03.35.59/N050.20.39.53 W004.03.32.96/N050.20.37.51 W004.03.30.38/N050.20.35.45 W004.03.27.86/N050.20.33.37 W004.03.25.4/N050.20.31.26 W004.03.22.99/N050.20.29.12 W004.03.20.64/N050.20.26.96 W004.03.18.35/N050.20.24.77 W004.03.16.12/N050.20.22.56 W004.03.13.95/N050.20.20.33 W004.03.11.84/N050.20.18.07 W004.03.9.79/N050.20.15.78 W004.03.7.8/N050.20.13.48 W004.03.5.87/N050.20.11.15 W004.03.4.01/N050.20.8.81 W004.03.2.22/N050.20.6.44 W004.03.0.48/N050.20.4.06 W004.02.58.81/N050.20.1.66 W004.02.57.21/N050.19.59.24 W004.02.55.67/N050.19.56.8 W004.02.54.2/N050.19.54.35 W004.02.52.8/N050.19.51.88 W004.02.51.46/N050.19.49.4 W004.02.50.19/N050.19.46.9 W004.02.48.99/N050.19.44.39 W004.02.47.85/N050.19.41.87 W004.02.46.79/N050.19.39.33 W004.02.45.79/N050.19.36.79 W004.02.44.86/N050.19.34.24 W004.02.44.01/N050.19.31.67 W004.02.43.22/N050.19.29.1 W004.02.42.5/N050.19.26.52 W004.02.41.85/N050.19.23.93 W004.02.41.28/N050.19.21.34 W004.02.40.77/N050.19.18.74 W004.02.40.33/N050.19.16.14 W004.02.39.97/N050.19.13.54 W004.02.39.68/N050.19.10.93 W004.02.39.45/N050.19.8.32 W004.02.39.3/N050.19.5.7 W004.02.39.22/N050.19.3.09 W004.02.39.21/N050.19.0.48 W004.02.39.27/N050.18.57.87 W004.02.39.41/N050.18.55.26 W004.02.39.61/N050.18.52.65 W004.02.39.89/N050.18.50.05 W004.02.40.23/N050.18.47.45 W004.02.40.65/N050.18.44.86 W004.02.41.14/N050.18.42.27 W004.02.41.7/N050.18.39.69 W004.02.42.33/N050.18.37.11 W004.02.43.03/N050.18.34.55 W004.02.43.8/N050.18.31.99 W004.02.44.64/N050.18.29.44 W004.02.45.55/N050.18.26.91 W004.02.46.52/N050.18.24.38 W004.02.47.57/N050.18.21.87 W004.02.48.69/N050.18.19.37 W004.02.49.87/N050.18.16.88 W004.02.51.12/N050.18.14.41 W004.02.52.44/N050.18.11.95 W004.02.53.83/N050.18.9.51 W004.02.55.28/N050.18.7.09 W004.02.56.8/N050.18.4.68 W004.02.58.39/N050.18.2.29 W004.03.0.04/N050.17.59.92 W004.03.1.75/N050.17.57.57 W004.03.3.53/N050.17.55.24 W004.03.5.37/N050.17.52.93 W004.03.7.28/N050.17.50.64 W004.03.9.25/N050.17.48.38 W004.03.11.28/N050.17.46.13 W004.03.13.37/N050.17.43.91 W004.03.15.53/N050.17.41.72 W004.03.17.74/N050.17.39.55 W004.03.20.01/N050.17.37.41 W004.03.22.34/N50.17.35.00 W004.03.25.00/N50.19.04.00 W004.06.33.00/N50.13.42.00 W004.23.09.00,22000,SFC,False
16,OKEHAMPTON,False,False,N50.42.26.00 W004.01.46.00/N50.43.11.00 W003.58.54.00/N50.39.37.00 W003.56.13.00/N50.37.25.00 W003.57.12.00/N50.37.44.00 W003.58.01.00/N50.37.29.00 W004.01.01.00/N50.40.19.00 W004.03.41.00/N50.42.26.00 W004.01.46.00,10000,SFC,False
17,WILLSWORTHY,False,False,N50.40.19.00 W004.03.41.00/N50.37.29.00 W004.01.01.00/N50.37.26.00 W004.01.36.00/N50.35.50.00 W004.04.44.00/N50.37.47.00 W004.05.58.00/N50.40.19.00 W004.03.41.00,4500,SFC,False
18,MERRIVALE,False,False,N50.37.26.00 W004.01.36.00/N50.37.29.00 W004.01.01.00/N50.37.44.00 W003.58.01.00/N50.37.25.00 W003.57.12.00/N50.34.26.00 W003.58.32.00/N50.34.02.00 W004.03.36.00/N50.35.50.00 W004.04.44.00/N50.37.26.00 W004.01.36.00,10000,SFC,False
19,LYME BAY NORTH,False,False,N50.42.20.00 W002.45.00.00/N50.34.00.00 W002.45.00.00/N50.34.00.00 W003.05.00.00/N50.30.00.00 W003.17.30.00/N50.36.50.00 W003.15.00.00/N50.41.06.00 W003.05.44.00/N50.42.20.00 W002.45.00.00,18000,SFC,False
20,LYME BAY,False,False,N50.34.00.00 W002.45.00.00/N50.02.00.00 W002.45.00.00/N50.02.00.00 W002.58.00.00/N50.08.00.00 W003.04.30.00/N50.25.00.00 W003.17.30.00/N50.30.00.00 W003.17.30.00/N50.34.00.00 W003.05.00.00/N50.34.00.00 W002.45.00.00,55000,SFC,False
21,PORTLAND,False,False,N50.38.18.00 W002.34.24.00/N50.37.36.00 W002.32.30.00/N50.35.30.00 W002.29.48.00/N50.34.00.00 W002.31.24.00/N50.34.00.00 W002.30.00.00/N50.29.31.00 W002.30.00.00/N50.34.00.00 W002.45.00.00/N50.34.00.00 W002.42.00.00/N50.37.00.00 W002.41.30.00/N50.38.18.00 W002.34.24.00,15000,SFC,False
